"","sample_id","sample_type","gene_set","gsva_score"
"301","GTEX.11P7K.0626.SM.5985Z","Normal","Full Gene List",-0.0926310109850563
"302","GTEX.11P7K.0626.SM.5985Z","Normal","642 NPTR Genes",0.0105851443395601
"303","GTEX.11P7K.0626.SM.5985Z","Normal","301 NPTR Genes",0.0359861225415192
"304","GTEX.11P7K.0626.SM.5985Z","Normal","30 NPTR GOI",-0.550220186154655
"305","GTEX.11P7K.0626.SM.5985Z","Normal","Liver Genes",0.00647626897716885
"306","GTEX.11P7K.0626.SM.5985Z","Normal","Easophagus Genes",0.334562772787044
"307","GTEX.111YS.1726.SM.5GIED","Normal","Full Gene List",-0.0198141727689836
"308","GTEX.111YS.1726.SM.5GIED","Normal","642 NPTR Genes",-0.0249497328458365
"309","GTEX.111YS.1726.SM.5GIED","Normal","301 NPTR Genes",0.0473219958676663
"310","GTEX.111YS.1726.SM.5GIED","Normal","30 NPTR GOI",-0.405328591444493
"311","GTEX.111YS.1726.SM.5GIED","Normal","Liver Genes",-0.104636411834205
"312","GTEX.111YS.1726.SM.5GIED","Normal","Easophagus Genes",0.17397316118687
"313","GTEX.ZVP2.0826.SM.59HJ6","Normal","Full Gene List",-0.0608273189482423
"314","GTEX.ZVP2.0826.SM.59HJ6","Normal","642 NPTR Genes",0.0854011540348562
"315","GTEX.ZVP2.0826.SM.59HJ6","Normal","301 NPTR Genes",0.164960424579168
"316","GTEX.ZVP2.0826.SM.59HJ6","Normal","30 NPTR GOI",-0.313309631458929
"317","GTEX.ZVP2.0826.SM.59HJ6","Normal","Liver Genes",0.0413031807335293
"318","GTEX.ZVP2.0826.SM.59HJ6","Normal","Easophagus Genes",0.206545281337888
"319","GTEX.REY6.2126.SM.48FD9","Normal","Full Gene List",-0.063097893324386
"320","GTEX.REY6.2126.SM.48FD9","Normal","642 NPTR Genes",0.223373739884016
"321","GTEX.REY6.2126.SM.48FD9","Normal","301 NPTR Genes",0.312579836172485
"322","GTEX.REY6.2126.SM.48FD9","Normal","30 NPTR GOI",0.172961565407487
"323","GTEX.REY6.2126.SM.48FD9","Normal","Liver Genes",0.187136381234862
"324","GTEX.REY6.2126.SM.48FD9","Normal","Easophagus Genes",0.736458561826506
"325","GTEX.144GM.0826.SM.5O98R","Normal","Full Gene List",-0.0913416088566146
"326","GTEX.144GM.0826.SM.5O98R","Normal","642 NPTR Genes",0.244453403118232
"327","GTEX.144GM.0826.SM.5O98R","Normal","301 NPTR Genes",0.22873952993838
"328","GTEX.144GM.0826.SM.5O98R","Normal","30 NPTR GOI",0.193343018073519
"329","GTEX.144GM.0826.SM.5O98R","Normal","Liver Genes",0.123821692189837
"330","GTEX.144GM.0826.SM.5O98R","Normal","Easophagus Genes",0.455937921204568
"331","GTEX.11DYG.2526.SM.5N9BB","Normal","Full Gene List",-0.0347101382857289
"332","GTEX.11DYG.2526.SM.5N9BB","Normal","642 NPTR Genes",-0.0216291055283782
"333","GTEX.11DYG.2526.SM.5N9BB","Normal","301 NPTR Genes",0.174556062520672
"334","GTEX.11DYG.2526.SM.5N9BB","Normal","30 NPTR GOI",-0.350927950070862
"335","GTEX.11DYG.2526.SM.5N9BB","Normal","Liver Genes",-0.0680734665625693
"336","GTEX.11DYG.2526.SM.5N9BB","Normal","Easophagus Genes",0.523254721995715
"337","GTEX.Y8E4.2126.SM.5RQHO","Normal","Full Gene List",-0.115596321661476
"338","GTEX.Y8E4.2126.SM.5RQHO","Normal","642 NPTR Genes",0.159569080726207
"339","GTEX.Y8E4.2126.SM.5RQHO","Normal","301 NPTR Genes",0.187128828331583
"340","GTEX.Y8E4.2126.SM.5RQHO","Normal","30 NPTR GOI",-0.0368899084727629
"341","GTEX.Y8E4.2126.SM.5RQHO","Normal","Liver Genes",0.130915487693046
"342","GTEX.Y8E4.2126.SM.5RQHO","Normal","Easophagus Genes",0.0463818268575099
"343","GTEX.S33H.1826.SM.4AD65","Normal","Full Gene List",-0.176253387587731
"344","GTEX.S33H.1826.SM.4AD65","Normal","642 NPTR Genes",0.247713808325907
"345","GTEX.S33H.1826.SM.4AD65","Normal","301 NPTR Genes",0.290158974375962
"346","GTEX.S33H.1826.SM.4AD65","Normal","30 NPTR GOI",-0.0499214858492771
"347","GTEX.S33H.1826.SM.4AD65","Normal","Liver Genes",0.161943359787905
"348","GTEX.S33H.1826.SM.4AD65","Normal","Easophagus Genes",0.562636616589407
"349","GTEX.U3ZM.0926.SM.4DXSW","Normal","Full Gene List",-0.153020425518981
"350","GTEX.U3ZM.0926.SM.4DXSW","Normal","642 NPTR Genes",0.246026058299453
"351","GTEX.U3ZM.0926.SM.4DXSW","Normal","301 NPTR Genes",0.226162948957852
"352","GTEX.U3ZM.0926.SM.4DXSW","Normal","30 NPTR GOI",-0.0759840574189622
"353","GTEX.U3ZM.0926.SM.4DXSW","Normal","Liver Genes",0.0339158448270152
"354","GTEX.U3ZM.0926.SM.4DXSW","Normal","Easophagus Genes",0.647354860746585
"355","GTEX.11EQ9.1726.SM.5HL6U","Normal","Full Gene List",-0.0641150941812573
"356","GTEX.11EQ9.1726.SM.5HL6U","Normal","642 NPTR Genes",0.199338372578045
"357","GTEX.11EQ9.1726.SM.5HL6U","Normal","301 NPTR Genes",0.228829813025101
"358","GTEX.11EQ9.1726.SM.5HL6U","Normal","30 NPTR GOI",-0.220599397722051
"359","GTEX.11EQ9.1726.SM.5HL6U","Normal","Liver Genes",0.19215140455967
"360","GTEX.11EQ9.1726.SM.5HL6U","Normal","Easophagus Genes",-0.0411718901536759
"361","GTEX.11WQK.2726.SM.5EQMU","Normal","Full Gene List",-0.200763177238189
"362","GTEX.11WQK.2726.SM.5EQMU","Normal","642 NPTR Genes",0.307548674037124
"363","GTEX.11WQK.2726.SM.5EQMU","Normal","301 NPTR Genes",0.353477804648673
"364","GTEX.11WQK.2726.SM.5EQMU","Normal","30 NPTR GOI",0.259142742753276
"365","GTEX.11WQK.2726.SM.5EQMU","Normal","Liver Genes",0.348191186474066
"366","GTEX.11WQK.2726.SM.5EQMU","Normal","Easophagus Genes",0.43334782095772
"367","GTEX.RWSA.2026.SM.47JX8","Normal","Full Gene List",-0.137541407681916
"368","GTEX.RWSA.2026.SM.47JX8","Normal","642 NPTR Genes",0.0890377158502638
"369","GTEX.RWSA.2026.SM.47JX8","Normal","301 NPTR Genes",0.0924825667774163
"370","GTEX.RWSA.2026.SM.47JX8","Normal","30 NPTR GOI",-0.197805132563128
"371","GTEX.RWSA.2026.SM.47JX8","Normal","Liver Genes",0.0159358011428834
"372","GTEX.RWSA.2026.SM.47JX8","Normal","Easophagus Genes",0.284950168508334
"373","GTEX.YB5E.1826.SM.5IFI4","Normal","Full Gene List",-0.150341917776912
"374","GTEX.YB5E.1826.SM.5IFI4","Normal","642 NPTR Genes",0.201082203510761
"375","GTEX.YB5E.1826.SM.5IFI4","Normal","301 NPTR Genes",0.224858969115464
"376","GTEX.YB5E.1826.SM.5IFI4","Normal","30 NPTR GOI",-0.132833787709115
"377","GTEX.YB5E.1826.SM.5IFI4","Normal","Liver Genes",0.142997974650757
"378","GTEX.YB5E.1826.SM.5IFI4","Normal","Easophagus Genes",0.192584059849955
"379","GTEX.13FXS.2826.SM.5LZYC","Normal","Full Gene List",-0.217999997156865
"380","GTEX.13FXS.2826.SM.5LZYC","Normal","642 NPTR Genes",0.102970539283844
"381","GTEX.13FXS.2826.SM.5LZYC","Normal","301 NPTR Genes",-0.191767064477295
"382","GTEX.13FXS.2826.SM.5LZYC","Normal","30 NPTR GOI",-0.135123311039449
"383","GTEX.13FXS.2826.SM.5LZYC","Normal","Liver Genes",-0.239838352952123
"384","GTEX.13FXS.2826.SM.5LZYC","Normal","Easophagus Genes",-0.0802083252667539
"385","GTEX.131XF.1926.SM.5DUW4","Normal","Full Gene List",-0.0335194435546603
"386","GTEX.131XF.1926.SM.5DUW4","Normal","642 NPTR Genes",-0.0576836783424123
"387","GTEX.131XF.1926.SM.5DUW4","Normal","301 NPTR Genes",-0.0796329793040298
"388","GTEX.131XF.1926.SM.5DUW4","Normal","30 NPTR GOI",-0.413002852802507
"389","GTEX.131XF.1926.SM.5DUW4","Normal","Liver Genes",-0.132201581924727
"390","GTEX.131XF.1926.SM.5DUW4","Normal","Easophagus Genes",-0.0329370516166396
"391","GTEX.11ZUS.2126.SM.5N9E6","Normal","Full Gene List",-0.0811830783257229
"392","GTEX.11ZUS.2126.SM.5N9E6","Normal","642 NPTR Genes",-0.0208496707279403
"393","GTEX.11ZUS.2126.SM.5N9E6","Normal","301 NPTR Genes",-0.0776327253958716
"394","GTEX.11ZUS.2126.SM.5N9E6","Normal","30 NPTR GOI",-0.25238452586676
"395","GTEX.11ZUS.2126.SM.5N9E6","Normal","Liver Genes",-0.0583273192066591
"396","GTEX.11ZUS.2126.SM.5N9E6","Normal","Easophagus Genes",-0.053296545623965
"397","GTEX.146FQ.1726.SM.5QGPX","Normal","Full Gene List",-0.066617280621398
"398","GTEX.146FQ.1726.SM.5QGPX","Normal","642 NPTR Genes",-0.202208128209453
"399","GTEX.146FQ.1726.SM.5QGPX","Normal","301 NPTR Genes",-0.180210520809076
"400","GTEX.146FQ.1726.SM.5QGPX","Normal","30 NPTR GOI",-0.350147203218314
"401","GTEX.146FQ.1726.SM.5QGPX","Normal","Liver Genes",-0.180644957576688
"402","GTEX.146FQ.1726.SM.5QGPX","Normal","Easophagus Genes",-0.186913604626206
"403","GTEX.ZDYS.1226.SM.5IJF3","Normal","Full Gene List",-0.141610041874485
"404","GTEX.ZDYS.1226.SM.5IJF3","Normal","642 NPTR Genes",0.234873678363468
"405","GTEX.ZDYS.1226.SM.5IJF3","Normal","301 NPTR Genes",0.270581723600014
"406","GTEX.ZDYS.1226.SM.5IJF3","Normal","30 NPTR GOI",0.100348748447433
"407","GTEX.ZDYS.1226.SM.5IJF3","Normal","Liver Genes",0.164799252382745
"408","GTEX.ZDYS.1226.SM.5IJF3","Normal","Easophagus Genes",0.545135951594182
"409","GTEX.13OW8.0426.SM.5J2NR","Normal","Full Gene List",-0.0225964323511831
"410","GTEX.13OW8.0426.SM.5J2NR","Normal","642 NPTR Genes",0.0942673023367992
"411","GTEX.13OW8.0426.SM.5J2NR","Normal","301 NPTR Genes",0.18262544972079
"412","GTEX.13OW8.0426.SM.5J2NR","Normal","30 NPTR GOI",-0.0663424254074027
"413","GTEX.13OW8.0426.SM.5J2NR","Normal","Liver Genes",0.0839101361375898
"414","GTEX.13OW8.0426.SM.5J2NR","Normal","Easophagus Genes",0.357890826472747
"415","GTEX.148VJ.1826.SM.5Q5DV","Normal","Full Gene List",-0.104847487670335
"416","GTEX.148VJ.1826.SM.5Q5DV","Normal","642 NPTR Genes",0.153994898181982
"417","GTEX.148VJ.1826.SM.5Q5DV","Normal","301 NPTR Genes",0.119189213449883
"418","GTEX.148VJ.1826.SM.5Q5DV","Normal","30 NPTR GOI",0.168043628671266
"419","GTEX.148VJ.1826.SM.5Q5DV","Normal","Liver Genes",0.130875415139463
"420","GTEX.148VJ.1826.SM.5Q5DV","Normal","Easophagus Genes",0.0501158138555983
"421","GTEX.14ABY.0726.SM.5Q5DF","Normal","Full Gene List",-0.114044676218137
"422","GTEX.14ABY.0726.SM.5Q5DF","Normal","642 NPTR Genes",-0.153056635608316
"423","GTEX.14ABY.0726.SM.5Q5DF","Normal","301 NPTR Genes",-0.092748994734147
"424","GTEX.14ABY.0726.SM.5Q5DF","Normal","30 NPTR GOI",-0.290818304373442
"425","GTEX.14ABY.0726.SM.5Q5DF","Normal","Liver Genes",-0.0815774790909422
"426","GTEX.14ABY.0726.SM.5Q5DF","Normal","Easophagus Genes",-0.134698449632359
"427","GTEX.XMK1.1026.SM.4B65H","Normal","Full Gene List",-0.11351085671436
"428","GTEX.XMK1.1026.SM.4B65H","Normal","642 NPTR Genes",0.0203698564963992
"429","GTEX.XMK1.1026.SM.4B65H","Normal","301 NPTR Genes",-0.0240886570881464
"430","GTEX.XMK1.1026.SM.4B65H","Normal","30 NPTR GOI",-0.19783667262188
"431","GTEX.XMK1.1026.SM.4B65H","Normal","Liver Genes",-0.149375071777423
"432","GTEX.XMK1.1026.SM.4B65H","Normal","Easophagus Genes",0.282176331620292
"433","GTEX.117YX.1526.SM.5H12T","Normal","Full Gene List",-0.0209992284320731
"434","GTEX.117YX.1526.SM.5H12T","Normal","642 NPTR Genes",0.0341031148765211
"435","GTEX.117YX.1526.SM.5H12T","Normal","301 NPTR Genes",-0.0193291075533895
"436","GTEX.117YX.1526.SM.5H12T","Normal","30 NPTR GOI",-0.368485631209405
"437","GTEX.117YX.1526.SM.5H12T","Normal","Liver Genes",-0.252863222548683
"438","GTEX.117YX.1526.SM.5H12T","Normal","Easophagus Genes",0.300974046592823
"439","GTEX.145LV.1226.SM.5S2QH","Normal","Full Gene List",-0.016385313617589
"440","GTEX.145LV.1226.SM.5S2QH","Normal","642 NPTR Genes",0.218409455392294
"441","GTEX.145LV.1226.SM.5S2QH","Normal","301 NPTR Genes",0.305374481191075
"442","GTEX.145LV.1226.SM.5S2QH","Normal","30 NPTR GOI",-0.215378312471994
"443","GTEX.145LV.1226.SM.5S2QH","Normal","Liver Genes",0.210552430155334
"444","GTEX.145LV.1226.SM.5S2QH","Normal","Easophagus Genes",0.598903827635826
"445","GTEX.OOBJ.2026.SM.3NB1R","Normal","Full Gene List",0.066299635317588
"446","GTEX.OOBJ.2026.SM.3NB1R","Normal","642 NPTR Genes",-0.153536142247344
"447","GTEX.OOBJ.2026.SM.3NB1R","Normal","301 NPTR Genes",-0.0777060717446491
"448","GTEX.OOBJ.2026.SM.3NB1R","Normal","30 NPTR GOI",-0.363044399113007
"449","GTEX.OOBJ.2026.SM.3NB1R","Normal","Liver Genes",-0.124958772797032
"450","GTEX.OOBJ.2026.SM.3NB1R","Normal","Easophagus Genes",0.152599476399221
"451","GTEX.ZUA1.2826.SM.59HLE","Normal","Full Gene List",-0.351640528348415
"452","GTEX.ZUA1.2826.SM.59HLE","Normal","642 NPTR Genes",0.31218320580363
"453","GTEX.ZUA1.2826.SM.59HLE","Normal","301 NPTR Genes",0.279102421053821
"454","GTEX.ZUA1.2826.SM.59HLE","Normal","30 NPTR GOI",0.127721061937445
"455","GTEX.ZUA1.2826.SM.59HLE","Normal","Liver Genes",0.189993405068005
"456","GTEX.ZUA1.2826.SM.59HLE","Normal","Easophagus Genes",0.433939194465693
"457","GTEX.NFK9.2226.SM.3MJGP","Normal","Full Gene List",-0.173972931832526
"458","GTEX.NFK9.2226.SM.3MJGP","Normal","642 NPTR Genes",0.287746768156037
"459","GTEX.NFK9.2226.SM.3MJGP","Normal","301 NPTR Genes",0.323975161630423
"460","GTEX.NFK9.2226.SM.3MJGP","Normal","30 NPTR GOI",0.259920421215244
"461","GTEX.NFK9.2226.SM.3MJGP","Normal","Liver Genes",0.292478029067586
"462","GTEX.NFK9.2226.SM.3MJGP","Normal","Easophagus Genes",0.287375038937792
"463","GTEX.S3XE.1326.SM.4AD4H","Normal","Full Gene List",-0.0906232280260105
"464","GTEX.S3XE.1326.SM.4AD4H","Normal","642 NPTR Genes",0.246512262801823
"465","GTEX.S3XE.1326.SM.4AD4H","Normal","301 NPTR Genes",0.310987788875369
"466","GTEX.S3XE.1326.SM.4AD4H","Normal","30 NPTR GOI",0.0802027543654064
"467","GTEX.S3XE.1326.SM.4AD4H","Normal","Liver Genes",0.218522317109209
"468","GTEX.S3XE.1326.SM.4AD4H","Normal","Easophagus Genes",0.580826035397542
"469","GTEX.QEG4.2226.SM.4R1JM","Normal","Full Gene List",-0.104022207374196
"470","GTEX.QEG4.2226.SM.4R1JM","Normal","642 NPTR Genes",0.118490676787123
"471","GTEX.QEG4.2226.SM.4R1JM","Normal","301 NPTR Genes",0.1666378256825
"472","GTEX.QEG4.2226.SM.4R1JM","Normal","30 NPTR GOI",-0.12368938811692
"473","GTEX.QEG4.2226.SM.4R1JM","Normal","Liver Genes",0.238226026656681
"474","GTEX.QEG4.2226.SM.4R1JM","Normal","Easophagus Genes",0.238436294542053
"475","GTEX.13O61.1726.SM.5KM46","Normal","Full Gene List",0.0961552014501828
"476","GTEX.13O61.1726.SM.5KM46","Normal","642 NPTR Genes",0.0115022925319836
"477","GTEX.13O61.1726.SM.5KM46","Normal","301 NPTR Genes",0.109692548536221
"478","GTEX.13O61.1726.SM.5KM46","Normal","30 NPTR GOI",0.0474134151351517
"479","GTEX.13O61.1726.SM.5KM46","Normal","Liver Genes",-0.0345334131173897
"480","GTEX.13O61.1726.SM.5KM46","Normal","Easophagus Genes",0.500905032834402
"481","GTEX.WOFM.0326.SM.4OOSL","Normal","Full Gene List",-0.196907526834778
"482","GTEX.WOFM.0326.SM.4OOSL","Normal","642 NPTR Genes",0.115851153003742
"483","GTEX.WOFM.0326.SM.4OOSL","Normal","301 NPTR Genes",0.0984665856555145
"484","GTEX.WOFM.0326.SM.4OOSL","Normal","30 NPTR GOI",-0.142278607670161
"485","GTEX.WOFM.0326.SM.4OOSL","Normal","Liver Genes",0.0599310812551572
"486","GTEX.WOFM.0326.SM.4OOSL","Normal","Easophagus Genes",0.088207225827488
"487","GTEX.VJYA.1226.SM.3GIJ6","Normal","Full Gene List",0.0576025558952191
"488","GTEX.VJYA.1226.SM.3GIJ6","Normal","642 NPTR Genes",-0.11284428478557
"489","GTEX.VJYA.1226.SM.3GIJ6","Normal","301 NPTR Genes",-0.101321068310884
"490","GTEX.VJYA.1226.SM.3GIJ6","Normal","30 NPTR GOI",-0.0919354353775528
"491","GTEX.VJYA.1226.SM.3GIJ6","Normal","Liver Genes",-0.158810952621689
"492","GTEX.VJYA.1226.SM.3GIJ6","Normal","Easophagus Genes",-0.182318648612234
"493","GTEX.PLZ6.1126.SM.3P5ZR","Normal","Full Gene List",-0.123797395811931
"494","GTEX.PLZ6.1126.SM.3P5ZR","Normal","642 NPTR Genes",0.075590254451564
"495","GTEX.PLZ6.1126.SM.3P5ZR","Normal","301 NPTR Genes",0.145189058686809
"496","GTEX.PLZ6.1126.SM.3P5ZR","Normal","30 NPTR GOI",-0.201909381411249
"497","GTEX.PLZ6.1126.SM.3P5ZR","Normal","Liver Genes",0.0964878587478087
"498","GTEX.PLZ6.1126.SM.3P5ZR","Normal","Easophagus Genes",-0.000880122362288377
"499","GTEX.SNMC.0926.SM.4DM5U","Normal","Full Gene List",-0.113970346145884
"500","GTEX.SNMC.0926.SM.4DM5U","Normal","642 NPTR Genes",0.113403157937395
"501","GTEX.SNMC.0926.SM.4DM5U","Normal","301 NPTR Genes",0.156786270687674
"502","GTEX.SNMC.0926.SM.4DM5U","Normal","30 NPTR GOI",-0.261168933483214
"503","GTEX.SNMC.0926.SM.4DM5U","Normal","Liver Genes",0.0283162331047327
"504","GTEX.SNMC.0926.SM.4DM5U","Normal","Easophagus Genes",0.337849979162674
"505","GTEX.13FHO.2826.SM.5K7ZA","Normal","Full Gene List",0.0371294513285332
"506","GTEX.13FHO.2826.SM.5K7ZA","Normal","642 NPTR Genes",-0.158171746963692
"507","GTEX.13FHO.2826.SM.5K7ZA","Normal","301 NPTR Genes",-0.128121467831127
"508","GTEX.13FHO.2826.SM.5K7ZA","Normal","30 NPTR GOI",-0.17471085462748
"509","GTEX.13FHO.2826.SM.5K7ZA","Normal","Liver Genes",-0.211380716774905
"510","GTEX.13FHO.2826.SM.5K7ZA","Normal","Easophagus Genes",0.242714364134396
"511","GTEX.11OF3.1726.SM.5GU5Q","Normal","Full Gene List",-0.024167131357648
"512","GTEX.11OF3.1726.SM.5GU5Q","Normal","642 NPTR Genes",-0.0238843682484744
"513","GTEX.11OF3.1726.SM.5GU5Q","Normal","301 NPTR Genes",0.0603555208203944
"514","GTEX.11OF3.1726.SM.5GU5Q","Normal","30 NPTR GOI",-0.0884154096513897
"515","GTEX.11OF3.1726.SM.5GU5Q","Normal","Liver Genes",0.110715373506484
"516","GTEX.11OF3.1726.SM.5GU5Q","Normal","Easophagus Genes",0.00192088424864667
"517","GTEX.132NY.2826.SM.5P9G2","Normal","Full Gene List",-0.202694699179696
"518","GTEX.132NY.2826.SM.5P9G2","Normal","642 NPTR Genes",0.245586289551197
"519","GTEX.132NY.2826.SM.5P9G2","Normal","301 NPTR Genes",0.230992502580189
"520","GTEX.132NY.2826.SM.5P9G2","Normal","30 NPTR GOI",0.187246007106717
"521","GTEX.132NY.2826.SM.5P9G2","Normal","Liver Genes",0.187474163884732
"522","GTEX.132NY.2826.SM.5P9G2","Normal","Easophagus Genes",0.349762102047412
"523","GTEX.SJXC.2026.SM.4DM6N","Normal","Full Gene List",-0.0719907768620577
"524","GTEX.SJXC.2026.SM.4DM6N","Normal","642 NPTR Genes",0.14311071711932
"525","GTEX.SJXC.2026.SM.4DM6N","Normal","301 NPTR Genes",0.194838767226515
"526","GTEX.SJXC.2026.SM.4DM6N","Normal","30 NPTR GOI",-0.0888076946897282
"527","GTEX.SJXC.2026.SM.4DM6N","Normal","Liver Genes",0.0305701157837507
"528","GTEX.SJXC.2026.SM.4DM6N","Normal","Easophagus Genes",0.352833006507577
"529","GTEX.12696.2226.SM.5EQ65","Normal","Full Gene List",-0.0827728385216383
"530","GTEX.12696.2226.SM.5EQ65","Normal","642 NPTR Genes",0.217003824977491
"531","GTEX.12696.2226.SM.5EQ65","Normal","301 NPTR Genes",0.175055090231263
"532","GTEX.12696.2226.SM.5EQ65","Normal","30 NPTR GOI",-0.0611632641753109
"533","GTEX.12696.2226.SM.5EQ65","Normal","Liver Genes",0.132108137162179
"534","GTEX.12696.2226.SM.5EQ65","Normal","Easophagus Genes",0.162644291933518
"535","GTEX.14E6E.1126.SM.5S2R4","Normal","Full Gene List",-0.278331149076483
"536","GTEX.14E6E.1126.SM.5S2R4","Normal","642 NPTR Genes",0.159948979775106
"537","GTEX.14E6E.1126.SM.5S2R4","Normal","301 NPTR Genes",-0.0333907792149892
"538","GTEX.14E6E.1126.SM.5S2R4","Normal","30 NPTR GOI",-0.0751525459687546
"539","GTEX.14E6E.1126.SM.5S2R4","Normal","Liver Genes",-0.0294084895240284
"540","GTEX.14E6E.1126.SM.5S2R4","Normal","Easophagus Genes",0.128658664982124
"541","GTEX.Y9LG.1826.SM.4VBQC","Normal","Full Gene List",-0.185619274177517
"542","GTEX.Y9LG.1826.SM.4VBQC","Normal","642 NPTR Genes",0.233777952341798
"543","GTEX.Y9LG.1826.SM.4VBQC","Normal","301 NPTR Genes",0.243886936498689
"544","GTEX.Y9LG.1826.SM.4VBQC","Normal","30 NPTR GOI",0.0438392479757362
"545","GTEX.Y9LG.1826.SM.4VBQC","Normal","Liver Genes",0.307774359309602
"546","GTEX.Y9LG.1826.SM.4VBQC","Normal","Easophagus Genes",-0.137422133330761
"547","GTEX.14BMV.2326.SM.5RQJ4","Normal","Full Gene List",-0.0205427259898809
"548","GTEX.14BMV.2326.SM.5RQJ4","Normal","642 NPTR Genes",-0.0820129663939786
"549","GTEX.14BMV.2326.SM.5RQJ4","Normal","301 NPTR Genes",-0.0714561918093143
"550","GTEX.14BMV.2326.SM.5RQJ4","Normal","30 NPTR GOI",-0.275546815586737
"551","GTEX.14BMV.2326.SM.5RQJ4","Normal","Liver Genes",-0.111439008408764
"552","GTEX.14BMV.2326.SM.5RQJ4","Normal","Easophagus Genes",-0.071456757208907
"553","GTEX.UTHO.2726.SM.4JBH9","Normal","Full Gene List",0.0976056535545067
"554","GTEX.UTHO.2726.SM.4JBH9","Normal","642 NPTR Genes",-0.0292354356641582
"555","GTEX.UTHO.2726.SM.4JBH9","Normal","301 NPTR Genes",0.138699530706872
"556","GTEX.UTHO.2726.SM.4JBH9","Normal","30 NPTR GOI",-0.229039569568631
"557","GTEX.UTHO.2726.SM.4JBH9","Normal","Liver Genes",0.0720733947078396
"558","GTEX.UTHO.2726.SM.4JBH9","Normal","Easophagus Genes",0.353338484239776
"559","GTEX.117YW.1426.SM.5EGGO","Normal","Full Gene List",-0.0999689556471209
"560","GTEX.117YW.1426.SM.5EGGO","Normal","642 NPTR Genes",0.228962942365149
"561","GTEX.117YW.1426.SM.5EGGO","Normal","301 NPTR Genes",0.338504353100001
"562","GTEX.117YW.1426.SM.5EGGO","Normal","30 NPTR GOI",-0.135907214592364
"563","GTEX.117YW.1426.SM.5EGGO","Normal","Liver Genes",0.260429071068955
"564","GTEX.117YW.1426.SM.5EGGO","Normal","Easophagus Genes",0.610956490390157
"565","GTEX.13O21.1126.SM.5N9EV","Normal","Full Gene List",-0.0354177369550404
"566","GTEX.13O21.1126.SM.5N9EV","Normal","642 NPTR Genes",-0.0695171070609175
"567","GTEX.13O21.1126.SM.5N9EV","Normal","301 NPTR Genes",0.0208894166270181
"568","GTEX.13O21.1126.SM.5N9EV","Normal","30 NPTR GOI",-0.355698405439797
"569","GTEX.13O21.1126.SM.5N9EV","Normal","Liver Genes",-0.0224611590768217
"570","GTEX.13O21.1126.SM.5N9EV","Normal","Easophagus Genes",0.218980014390009
"571","GTEX.1399R.0526.SM.5IJEF","Normal","Full Gene List",-0.0127368547496426
"572","GTEX.1399R.0526.SM.5IJEF","Normal","642 NPTR Genes",-0.177033564297044
"573","GTEX.1399R.0526.SM.5IJEF","Normal","301 NPTR Genes",-0.10244063853375
"574","GTEX.1399R.0526.SM.5IJEF","Normal","30 NPTR GOI",-0.337242278914788
"575","GTEX.1399R.0526.SM.5IJEF","Normal","Liver Genes",-0.163355159144909
"576","GTEX.1399R.0526.SM.5IJEF","Normal","Easophagus Genes",-0.0102251621625722
"577","GTEX.ZTTD.2726.SM.57WFA","Normal","Full Gene List",-0.0529339220967599
"578","GTEX.ZTTD.2726.SM.57WFA","Normal","642 NPTR Genes",0.213183959550991
"579","GTEX.ZTTD.2726.SM.57WFA","Normal","301 NPTR Genes",0.264329905896316
"580","GTEX.ZTTD.2726.SM.57WFA","Normal","30 NPTR GOI",-0.220058946291432
"581","GTEX.ZTTD.2726.SM.57WFA","Normal","Liver Genes",0.224361525187709
"582","GTEX.ZTTD.2726.SM.57WFA","Normal","Easophagus Genes",0.272935165595772
"583","GTEX.QLQ7.1326.SM.4R1JY","Normal","Full Gene List",0.0104088618975225
"584","GTEX.QLQ7.1326.SM.4R1JY","Normal","642 NPTR Genes",0.0664124789451845
"585","GTEX.QLQ7.1326.SM.4R1JY","Normal","301 NPTR Genes",0.0859711735779609
"586","GTEX.QLQ7.1326.SM.4R1JY","Normal","30 NPTR GOI",0.116127998008105
"587","GTEX.QLQ7.1326.SM.4R1JY","Normal","Liver Genes",-0.0191862900885454
"588","GTEX.QLQ7.1326.SM.4R1JY","Normal","Easophagus Genes",0.51911539238388
"589","GTEX.11TUW.2126.SM.5GU7B","Normal","Full Gene List",-0.0865554136680194
"590","GTEX.11TUW.2126.SM.5GU7B","Normal","642 NPTR Genes",0.246839312392821
